86	10079	21287	43805
87	10084	20919	43222
87	10122	21042	43956
87	11654	20569	43199
87	10005	22257	43331
87	10504	20568	43327
88	12939	20271	43862
88	10527	22694	46186
88	10280	27230	44455
88	10754	21248	44595
88	15789	21035	44726
89	10334	22058	45581
89	10594	20649	45787
89	10572	22249	46727
89	10242	22277	46389
89	10293	22492	46289
90	12086	22154	46555
90	12146	23027	48820
90	10406	22498	47089
90	10367	21706	46674
90	10547	22019	47006
91	10981	23328	47509
91	11104	22311	46921
91	11154	24315	47119
91	12358	23055	61433
91	15638	20915	45057
92	14406	22197	48255
92	10502	23225	49077
92	10881	21110	45951
92	10364	23096	48394
92	11849	21790	47046
93	12254	23658	49884
93	10518	22901	49387
93	10546	23450	48896
93	11066	21809	47870
93	12181	22956	48477
94	13603	22219	48271
94	10922	23783	49808
94	12001	24179	50682
94	10986	23865	49732
94	12180	22624	48668
95	12110	23696	50843
95	10645	24970	52216
95	10768	23179	50215
95	12278	25072	51868
95	12197	23099	50610
96	10783	24228	52110
96	11112	23891	51694
96	12098	24260	51917
96	10649	23894	51950
96	10832	24416	51539
97	11031	25174	53244
97	13676	23501	51065
97	10851	23314	57781
97	10936	26556	54030
97	13691	23805	51433
98	11383	24761	53114
98	11030	25752	54432
98	12499	25612	54210
98	12453	24084	52333
98	10974	24138	53266
99	10876	26798	54179
99	10870	27232	56402
99	10962	26015	55124
99	13998	27376	53967
99	11710	24950	54343
100	10949	24747	54356
100	12509	27010	57172
100	11117	25864	55928
100	10997	25529	55330
100	13550	24806	53954
101	12631	25666	56016
101	11230	26155	56840
101	12608	24997	55007
101	11230	25783	55702
101	11105	25929	56181
102	12765	25745	56468
102	12532	26661	57647
102	12967	26879	57816
102	11343	25736	57020
102	11296	26276	57361
103	12899	26929	58759
103	11309	27420	58438
103	15292	27589	58633
103	11419	26425	58199
103	12896	26060	57080
104	11450	27103	58827
104	12971	28232	60003
104	11393	28472	60112
104	11363	26135	57818
104	16940	27340	58977
105	11636	27864	60654
105	13034	28080	60117
105	11441	29019	62277
105	13155	28499	64907
105	11586	27914	60177
106	14160	27933	60675
106	12940	28614	61886
106	13033	28956	62190
106	11631	25700	58507
106	13074	27868	60002
107	11506	28899	62854
107	14395	29092	63047
107	11832	28963	62779
107	13405	29667	63800
107	11702	27652	62283
108	13030	30129	64936
108	11595	29028	62976
108	14308	30160	64634
108	11851	27643	62083
108	14458	29413	63124
109	13352	31392	66097
109	11897	31178	66179
109	14933	27567	62399
109	11775	30384	65414
109	16487	29245	63947
110	11960	28374	64317
110	13575	28170	63481
110	13284	31077	66622
110	13041	27487	62912
110	13467	30807	66519
111	11922	30697	66824
111	13569	29402	86665
111	17419	29683	65676
111	12000	29383	65626
111	15535	31072	67968
112	14016	31072	68399
112	12474	31276	68696
112	14023	33120	69929
112	12914	29154	66102
112	13922	37205	68154
113	16718	32236	70271
113	12486	32020	69969
113	13731	32278	69371
113	14548	31425	69552
113	16345	30958	69911
114	16291	31788	70555
114	15129	37239	81797
114	13986	32198	70252
114	17377	30760	69535
114	20633	29819	67824
115	12688	31872	68841
115	14885	30954	70765
115	14429	34288	72395
115	14181	32861	71669
115	12782	31448	70589
116	14253	31950	71860
116	19367	30971	69939
116	14060	31697	71583
116	13033	41859	100280
116	14965	32044	71085
117	13813	32642	72996
117	14009	31840	71385
117	14269	33095	72803
117	14034	33738	74292
117	13947	32094	71838
118	14273	31067	71803
118	12342	33343	74478
118	15700	33081	74516
118	16461	33080	73218
118	14119	34279	74303
119	12946	32237	73770
119	17055	37961	74365
119	14299	34387	76261
119	16609	33113	74127
119	14119	33687	74534
120	12752	32579	74274
120	16386	33433	76261
120	14215	34400	76309
120	15614	33879	76221
120	14168	33821	75281
121	15726	34460	77117
121	12771	35755	76736
121	12751	36048	80659
121	15626	34703	76948
121	14252	33917	76278
122	14845	35481	79943
122	14195	33982	77472
122	14430	34382	77312
122	14225	35916	77233
122	20615	35112	79149
123	14273	35648	78930
123	14292	35426	80349
123	15801	37637	82564
123	17748	35978	79866
123	14646	34263	77845
124	14596	33273	78198
124	14424	36265	80532
124	14569	35366	79787
124	15921	34195	79234
124	14478	37044	81967
125	12956	36576	81775
125	14525	35389	84176
125	14927	36163	80979
125	15967	37681	83093
125	15849	38557	84744
126	14593	37380	83726
126	14825	35898	82267
126	14858	34594	80575
126	14412	36021	81603
126	15879	36432	82918
127	14743	37302	84290
127	19763	37340	84550
127	14795	36949	83694
127	14725	38284	85717
127	20472	33698	80831
128	14863	37754	85005
128	15073	36754	83904
128	14924	34783	82767
128	14764	37601	86220
128	16278	37176	85150
129	15485	39178	87422
129	14841	37649	85740
129	14761	36801	85569
129	14742	38884	88450
129	15884	37295	85908
130	15988	38518	88200
130	14623	37376	86825
130	14969	38189	86862
130	14810	40145	90007
130	17795	37570	90446
131	14951	40797	90849
131	14929	39341	89512
131	15119	37417	86847
131	16346	39990	89624
131	14965	38740	88672
132	17158	39027	89485
132	16124	38021	89008
132	15015	40766	91203
132	16668	37710	88577
132	16482	39993	90948
133	15363	38768	89929
133	15023	40823	93053
133	15212	39673	90838
133	16580	40204	92153
133	14932	39713	90165
134	15062	41795	94035
134	16600	40402	92973
134	16648	43580	95747
134	16871	41994	94530
134	15081	40766	93038
135	15305	40369	93681
135	15236	39411	92625
135	17866	36907	89474
135	15299	41152	94405
135	15368	41992	108591
136	19357	40851	93890
136	16064	46599	91897
136	28753	52744	95843
136	17007	41621	95465
136	15928	41634	95617
137	15553	40047	94935
137	15983	42833	98067
137	18846	44564	96898
137	16303	42642	96988
137	16029	40440	95817
138	16394	57646	105676
138	21766	43058	97617
138	21033	43695	101638
138	16648	42943	98040
138	16235	42734	97524
139	17004	44321	98669
139	18287	43234	100058
139	16608	43245	98777
139	16145	44224	99990
139	20794	44763	138239
140	17164	43220	98867
140	17564	45800	102590
140	19486	42428	99557
140	17713	44167	100924
140	15743	42028	99670
141	27339	45821	103065
141	17372	42469	99623
141	16172	44415	102160
141	16123	45484	103436
141	17518	43674	102139
142	17795	43742	101946
142	16094	45331	102851
142	19806	44662	102377
142	16216	44339	102255
142	17179	41787	99254
143	17463	45349	104104
143	15821	43809	103039
143	16109	42591	101891
143	20089	44341	103602
143	17021	44793	104511
144	17555	47619	108022
144	16396	44355	103369
144	17324	44431	104964
144	18872	43543	102451
144	15909	43985	105408
145	17947	47402	108214
145	16207	43881	104541
145	16203	44428	106493
145	18756	43220	108682
145	16284	45655	105788
146	17730	46476	107748
146	17650	46627	107775
146	17563	48558	110709
146	17745	44928	106342
146	16042	45008	106349
147	17783	46089	107992
147	17392	45823	108963
147	20651	47301	110067
147	16213	49372	113287
147	17938	48358	111014
148	16764	48750	112024
148	20518	47630	111288
148	16340	45196	108729
148	18284	46049	108873
148	16197	44469	108137
149	19211	48484	112734
149	16454	46961	110448
149	18283	48523	112106
149	16305	50853	115230
149	19124	47750	111741
150	17807	50546	116064
150	21237	49143	114190
150	16668	48653	113554
150	19263	46974	111544
150	16487	50729	115378
151	19670	46959	112016
151	17658	48838	114051
151	18204	49766	115709
151	17694	47103	113770
151	18195	47164	112763
152	19385	47836	113763
152	16832	48910	115200
152	19545	48844	115576
152	17052	50317	116420
152	18107	49981	116291
153	16679	48227	114763
153	19214	51549	119514
153	18485	49092	116895
153	16736	51179	119002
153	19603	49923	117199
154	17824	52486	119783
154	18300	49794	117761
154	21652	51538	122847
154	16965	48309	117014
154	19626	62788	116955
155	19530	50862	119701
155	17444	52568	121837
155	18506	51574	119303
155	22885	49919	119246
155	18722	49293	116788
156	19045	54342	125619
156	20215	51627	121409
156	17528	54015	124432
156	22063	57964	125545
156	20683	52672	122030
157	18448	51296	121283
157	19087	53268	124254
157	26462	55637	125750
157	17766	51717	122758
157	21408	55421	129560
158	19960	74670	134237
158	20041	51741	123166
158	18568	57890	122886
158	19127	52870	122948
158	19991	53086	125809
159	17189	51194	123311
159	21647	52140	124562
159	19282	52481	124574
159	20030	54769	128647
159	17504	53587	127520
160	19314	54951	127542
160	18718	53600	127078
160	20242	53135	126865
160	17298	49800	123254
160	18501	54692	127905
161	20188	52389	127985
161	22261	55130	130287
161	18448	55543	130793
161	17168	54772	129977
161	18774	55179	129638
162	20772	52666	126959
162	18899	54507	134227
162	17333	57024	131389
162	18751	55281	131824
162	20274	54132	130556
163	19209	53726	129405
163	18922	53921	130604
163	18780	57767	133481
163	20210	54367	130317
163	17512	51921	127936
164	18926	56644	135071
164	18948	60179	139702
164	23059	55037	131653
164	18996	54804	132591
164	18991	54316	131782
165	18920	57357	134791
165	18665	58340	137315
165	19474	55220	132538
165	18955	55273	132723
165	19139	53219	131403
166	21460	58329	140623
166	19284	55747	134621
166	19104	56658	135859
166	18951	57372	136213
166	20418	58898	138256
167	18274	60533	138603
167	19285	53530	133434
167	17769	58615	138301
167	20495	55932	134392
167	22648	55321	135375
168	19330	62513	143566
168	20520	58467	139617
168	19473	56827	138233
168	19371	55244	135308
168	19355	56618	136229
169	20780	57645	139504
169	19333	59998	142887
169	20869	60131	141514
169	19469	56291	141188
169	21171	58186	141104
170	19438	59287	140930
170	19681	59797	142395
170	19519	57480	140262
170	20589	55295	153480
170	23022	60365	143331
171	22305	57609	140795
171	22399	59947	144913
171	20499	59723	145010
171	20739	57566	142140
171	20831	61745	146596
172	22103	64185	161373
172	22147	60672	145116
172	19752	59013	144244
172	20997	54841	140182
172	28178	56592	141433
173	20289	63226	148462
173	19970	67640	148089
173	23630	62206	183783
173	21183	61751	148339
173	19668	58155	142967
174	21982	59430	145928
174	21686	61505	147794
174	22535	62093	149370
174	20445	59524	145522
174	19946	60835	148328
175	21662	60611	147690
175	20420	59870	146664
175	21568	62386	150563
175	21230	63121	153010
175	20092	61202	148376
176	21277	60240	149173
176	20093	63330	153085
176	21155	66696	154840
176	24514	60776	148758
176	19822	61255	150247
177	23281	63817	152979
177	21200	62405	152094
177	19937	58120	147247
177	21389	63337	153066
177	21458	64862	154314
178	20332	60335	151502
178	21556	64324	155455
178	19866	65163	155633
178	21312	63517	153087
178	20202	61016	150721
179	20316	66072	154803
179	21388	66043	157796
179	20225	64811	156183
179	20638	63387	154479
179	19979	63122	158880
180	25061	60630	152382
180	20463	61678	155497
180	21325	59107	150715
180	21846	64410	155805
180	21602	59024	151055
181	21755	63223	157080
181	20491	63839	157572
181	21917	66574	160986
181	20681	60995	154187
181	21903	59958	153180
182	20515	68076	163592
182	22972	69606	164284
182	21718	67686	161597
182	20425	62881	157263
182	21766	65300	159693
183	21884	67353	164376
183	20320	65687	160532
183	20672	68380	165329
183	21662	66128	162009
183	23276	63485	157857
184	20833	71753	169451
184	21960	68376	165430
184	22037	64505	174242
184	21753	68927	165396
184	20844	65029	160994
185	24126	68269	168650
185	25526	67020	166311
185	21435	67909	166052
185	26086	66688	177719
185	22534	68886	168424
186	23559	69382	166793
186	23034	74029	166855
186	21710	66977	165899
186	22723	69659	167859
186	25343	63734	197278
187	25260	68988	166363
187	20835	65451	165020
187	20817	69574	169158
187	23732	68027	167238
187	21388	69372	169994
188	22727	68635	169144
188	24099	70626	172587
188	23570	69860	170498
188	22551	72587	172443
188	22664	74215	175010
189	23778	70782	172861
189	20720	71980	173475
189	20953	67501	167421
189	22121	70245	172422
189	22269	69679	172195
190	22791	71799	174073
190	21181	69695	172674
190	23912	68320	171762
190	20977	71532	174168
190	22394	72116	175418
191	22382	72051	176105
191	24146	75571	178485
191	21246	72016	176755
191	25445	70269	174121
191	20881	72147	177303
192	22512	74082	184117
192	21117	75185	178912
192	24032	72488	177038
192	21326	68593	174154
192	24210	73119	177791
193	22679	72811	179993
193	23158	72089	178516
193	21091	70737	176183
193	24077	69126	175565
193	21161	74154	180650
194	22785	70240	178259
194	24158	73822	180159
194	23277	76577	182973
194	22879	72356	179147
194	21120	72931	179641
195	27187	70986	178441
195	22716	70839	178107
195	21615	75680	184570
195	25987	70503	177874
195	21472	73114	181501
196	23086	72977	181884
196	23992	74190	182609
196	21637	77315	186455
196	23146	71567	194726
196	23231	73890	183769
197	28906	72217	184759
197	24258	73911	188518
197	22734	73137	187200
197	25533	73301	197587
197	23238	77920	187801
198	24073	78980	192911
198	26422	80025	191984
198	26588	71500	181607
198	24456	71958	184275
198	25727	84067	221442
199	23058	76502	187929
199	22081	78809	192681
199	24819	71875	184817
199	23507	73297	186183
199	27170	75763	189241
200	23867	72884	186541
200	25217	72177	184154
200	22075	76234	196991
200	23495	75977	189202
200	24586	73886	188033
201	23469	74747	188685
201	23541	78940	193369
201	24662	74352	188853
201	23539	77532	192582
201	21916	70363	185147
202	24727	73651	190769
202	23548	74114	190039
202	25577	75386	191167
202	24608	74833	191872
202	23792	80590	196376
203	23864	75971	192488
203	29584	77805	194626
203	23773	81725	200463
203	22446	80190	197115
203	23564	76997	193401
204	26583	77339	194444
204	23703	79077	197526
204	23501	80665	199513
204	23523	78705	197521
204	23825	77677	196028
205	25644	80423	200784
205	24935	78793	196867
205	24907	75805	193931
205	22421	77651	195923
205	24968	81409	197456
206	23712	80842	200976
206	24071	80155	200279
206	24987	89945	211405
206	22224	79524	197719
206	23412	81343	202591
207	25423	78630	199838
207	23985	84459	205071
207	24065	81734	201809
207	26891	84434	206347
207	48131	82445	204496
208	25066	85393	206582
208	28205	81227	212009
208	23864	87030	212448
208	25235	85028	210710
208	46246	87185	209829
209	26447	86537	212975
209	25195	84483	208124
209	30888	85654	209448
209	25098	84331	243709
209	25976	86569	210596
210	25880	83960	208807
210	26480	82624	207291
210	24315	85487	211330
210	22747	88204	216071
210	26338	85065	208721
211	24363	83973	208150
211	25242	84267	210609
211	23035	86336	211117
211	22979	77399	202680
211	24073	85782	210953
212	25632	83383	210391
212	25963	79786	206289
212	24424	80445	207465
212	25709	84026	212914
212	27289	84520	210788
213	24515	84370	212020
213	25581	86889	213185
213	25884	82997	210152
213	24772	84965	212374
213	25744	87609	217179
214	25078	89487	218814
214	24558	85393	213542
214	26147	82755	212844
214	24456	79177	208425
214	25666	82797	211650
215	26283	89450	218399
215	27569	86730	216754
215	26264	86899	217538
215	24634	86612	221434
215	24695	89861	221258
216	27123	90792	223269
216	25003	83270	215347
216	24633	85264	218030
216	26106	90474	223006
216	24878	89001	219796
217	24601	81662	215414
217	25970	90873	223563
217	27370	83095	216130
217	24726	82642	218212
217	28027	105700	226706
218	26516	95364	225384
218	24953	85272	221499
218	27045	88615	228289
218	29938	93211	233705
218	34619	92652	227529
219	28487	91972	226507
219	25574	99643	234127
219	25627	90804	226273
219	26571	119946	236917
219	26672	90986	225542
220	29586	91957	228048
220	30469	85153	226656
220	25382	90800	227634
220	25337	89044	228539
220	26328	83052	219246
221	24912	91519	228893
221	27151	84835	222631
221	27810	91161	229825
221	25113	92347	230858
221	25321	91301	228545
222	26613	97095	237097
222	25033	88403	226327
222	29092	89408	232228
222	27900	92714	232367
222	25427	89424	228274
223	26569	93357	231227
223	25755	89997	231234
223	25171	89503	229847
223	27699	90816	231176
223	26507	90363	230824
224	27111	90627	232439
224	26714	90007	231925
224	25115	95084	237312
224	25126	93086	235377
224	27941	96445	235243
225	28151	92039	235482
225	25722	90305	233656
225	28303	94405	237039
225	25411	93504	238726
225	24970	92470	236540
226	26400	93069	236454
226	27995	94001	237723
226	26795	90821	234443
226	25389	93740	237400
226	27588	96624	240071
227	26881	99218	243685
227	45124	91950	237644
227	29808	98759	246492
227	28147	102334	251219
227	28157	91911	238167
228	27250	94813	250608
228	29282	97808	247145
228	28037	97738	245429
228	26157	92069	240264
228	31738	98383	278411
229	28762	90455	248041
229	27150	99223	247913
229	25806	95394	243849
229	27373	97189	247227
229	30103	101925	250606
230	30646	98147	246848
230	26138	96293	246542
230	27444	100636	250505
230	27398	95588	244950
230	26098	94019	243980
231	28633	98483	249485
231	27347	98767	252760
231	29704	97580	248262
231	25686	97340	248771
231	26052	98759	246480
232	29079	96754	247681
232	27596	99737	251786
232	27278	97591	249348
232	27410	95722	246347
232	27492	96827	248936
233	26039	91680	242546
233	28447	101047	257165
233	25910	102507	255196
233	30125	102279	256059
233	26373	99894	252576
234	27251	94816	247815
234	27240	100117	256043
234	29147	95536	250465
234	26501	101338	256049
234	30083	99764	253647
235	26224	107542	263882
235	28823	100596	256911
235	26304	102950	255928
235	27658	100195	255258
235	27496	98635	269447
236	30549	100901	259175
236	28876	97371	256150
236	29001	105725	261991
236	30635	104097	275407
236	28287	104987	263449
237	30879	101205	258470
237	30998	106307	267292
237	30828	117251	306865
237	27631	97093	255373
237	27599	100145	258989
238	29855	101357	261636
238	26539	108616	270152
238	32004	101285	261266
238	28019	104385	262790
238	29397	97346	259145
239	29201	104848	265680
239	26872	100274	260289
239	28279	104195	260709
239	30737	105116	266608
239	26796	103478	264965
240	27854	98214	260292
240	27498	99678	261151
240	27906	101534	264478
240	30556	106352	269637
240	27154	109440	273316
241	27798	98931	263516
241	30661	109329	271589
241	26529	109112	270095
241	28268	104335	268639
241	30448	105645	268471
242	26939	102832	269431
242	30469	105673	271234
242	28383	103283	267324
242	27244	110112	276112
242	29276	103013	269960
243	29417	110730	277482
243	29594	104142	270978
243	28465	104618	274495
243	26774	109141	277444
243	30060	106916	272948
244	28047	108628	290736
244	29665	107638	279267
244	31221	104091	276363
244	29721	110729	280611
244	31287	110685	295421
245	28879	110553	282941
245	29367	118180	283045
245	35222	111688	280573
245	30950	129170	291387
245	28264	108355	276535
246	30356	107504	275729
246	29335	115548	286510
246	34194	108904	279240
246	27306	106710	276920
246	28315	112590	282728
247	29688	103803	279973
247	28882	113675	284672
247	29386	110070	281389
247	31845	110802	283287
247	27147	115630	288542
248	29842	113995	287026
248	29446	109978	281669
248	29969	108127	280859
248	28809	103373	276639
248	30514	106254	280057
249	32003	115356	288850
249	28611	111998	284972
249	28747	113440	287468
249	30513	104753	278399
249	31799	112175	289182
250	29955	111157	288650
250	28549	110994	288777
250	27380	109129	287277
250	30047	109086	284436
250	28893	118129	291286
251	31230	114273	293533
251	29173	112015	290674
251	29084	111367	290524
251	29791	118495	295007
251	28834	116589	307529
252	35998	111915	291239
252	29751	123807	311606
252	29959	120670	318450
252	31952	119512	293370
252	31259	108169	285974
253	31262	109844	289443
253	33838	112685	333356
253	30587	118447	297130
253	31404	117805	295328
253	29202	107547	286873
254	30895	111986	293622
254	30883	114078	294799
254	32060	120816	295419
254	30884	123566	307249
254	28954	117687	298253
255	30488	116212	297263
255	29239	120438	305219
255	30548	113050	296851
255	30426	112949	294732
255	29508	113077	294385
